beatmapset_id,beatmap_id,approved_str,version,star_rating,include,notes
2165565,4707661,graveyard,Stream Practice 1.30x // 179.4,5.90941,0,
960945,2272746,graveyard,Charlotte's Inner Oni,5.90314,1,
2059383,4304310,graveyard,Instability [Non-Gimmick],5.90262,0,
1084739,2268494,graveyard,Stream Voyage (1/6),5.89108,1,
2483328,5449384,graveyard,snow storm -euphoria- (180 BPM) (no 1/6),5.88724,0,
2010261,4182847,graveyard,Tatsujin,5.8848,1,
1047830,2190249,graveyard,White Blade -Short ver.-,5.88399,0,
1584601,3236820,graveyard,Shameful life,5.87619,1,
910583,2962879,graveyard,H E L L,5.87489,0,
1157923,2416550,graveyard,Inner Oni,5.87403,1,
2361740,5090637,graveyard,Eternally,5.87054,0,
2422641,5462253,graveyard,Pure,5.86867,0,
1387209,2865261,graveyard,Inner Oni,5.8671,1,
2321100,4972594,graveyard,inner oni,5.8633,0,
976350,2043312,graveyard,Crazy Oni,5.86329,1,
1884123,3896160,graveyard,Fight Your Demons,5.86189,0,
627558,1322410,graveyard,Inner Oni,5.86055,1,
1388989,2907670,graveyard,kdj's Hell Oni,5.85865,0,
2332215,5257237,graveyard,Tech N9ne // Worldwide Choppers (BOSS FIGHT #1),5.85777,0,
1405480,2898440,graveyard,Prism Stage -Short-,5.857,0,
566897,1200787,graveyard,Oni sans limites,5.85596,1,
2340140,5027069,graveyard,ONI,5.8493,0,
1884123,3879269,graveyard,Ray of bullet,5.84374,0,
1353350,2846053,graveyard,Oni,5.83974,0,
1566855,3199220,graveyard,Bloom,5.83904,1,
1257288,2612531,graveyard,Beginner,5.83649,0,
728613,3099928,graveyard,Oni,5.83504,1,
1972235,4179154,graveyard,ler's u-w-u,5.82755,0,
853241,1783285,graveyard,Inner Oni,5.82376,0,
1490432,3055058,graveyard,180bpm,5.82235,0,
951022,2289596,graveyard,Oni,5.81782,0,
1954620,4089397,graveyard,Tatsh - Xevel [A],5.81578,0,
1228933,2782070,wip,M2U // Masquerade,5.80913,0,
2110516,4430278,graveyard,Oni,5.80757,0,
2147396,4523324,graveyard,Inner Oni,5.80099,0,
2333244,5006991,graveyard,PALE BLUE DOT,5.80063,1,
2322004,4974945,graveyard,cev's inner oni,5.79594,0,
1879344,3868970,graveyard,Subaru,5.79286,0,
2308485,4938105,graveyard,"superultimategirl - PHOSPHOR(superultimategirl Remix)[1,1,1,1,1,1,2,2,2,3,3]",5.78695,0,
313986,700810,graveyard,Taiko,5.78187,0,
1388989,2868545,graveyard,Inner Oni,5.78075,1,
2336377,5015690,graveyard,Inner Oni,5.77897,1,
892766,1866101,graveyard,Stream [1.15x Rate],5.77649,0,
2000027,4157898,graveyard,The Emperor,5.76145,0,
1162834,2425642,graveyard,rezi & KUSO & Seren's ok Collab,5.76035,0,
1338323,2772315,graveyard,Stream [1.15x Rate],5.75394,0,
1267237,2636485,graveyard,Oni,5.75304,0,
2455468,5366305,graveyard,Each person's mission,5.75195,1,
1362430,2820952,graveyard,Oni,5.74954,0,
832282,1751773,graveyard,[10] sotuomeshiki 2han (About) [Taiko Oni],5.7427,0,
1232365,2561929,graveyard,Niko - Night Of Fire (Tofu Express Delivery) [15] [155],5.73875,0,
1488016,3050558,graveyard,freestyle stream machine,5.73802,1,
1132860,2383584,graveyard,Inner Oni,5.73494,0,
2332215,5142466,graveyard,Polyphia // O.D.,5.73329,0,
2055512,4295092,graveyard,Pure White,5.73038,0,
939967,1963242,graveyard,Practice [1.15x Rate],5.72777,0,
985516,2074463,graveyard,Cychlo's OOOOOOOOONI,5.72697,0,
2311630,4945659,graveyard,stream,5.72367,0,
2180598,5538078,graveyard,Oni,5.71256,0,
1228933,2772423,wip,IZ*ONE // FIESTA,5.71247,0,
850390,1777974,graveyard,stream,5.71015,0,
2411804,5237372,graveyard,wait for me,5.70516,0,
1476903,3059777,graveyard,Inner Oni,5.70479,0,
2485275,5454940,graveyard,Predatory Leap,5.69915,0,
1673407,3418127,graveyard,DJ Sharpnel - World Sound (My Angel Koishi),5.67914,0,
2289907,4887111,graveyard,kawaii,5.67054,0,
2130459,5141568,graveyard,Future,5.66795,0,
2529480,5591833,pending,MASTER,5.66543,0,
698207,1478839,graveyard,Oni,5.66503,1,
2308485,4938104,graveyard,"Nekomata Master - Scars of FAUNA [1,1,1,2,2,2,3]",5.66456,0,
901778,1883076,graveyard,"Help me, RITALIN!!",5.65703,0,
1583033,3234900,graveyard,Exhausted Oni,5.65692,0,
2042850,4274761,graveyard,GARNiDELiA - Gokuraku Jodo(nananass),5.65505,0,
2016436,4197987,graveyard,Eternity,5.65452,0,
2490056,5469550,graveyard,Inner Oni,5.64945,0,
1901345,3919784,graveyard,Inner Oni,5.64551,0,
326018,788682,graveyard,Taiko frontier.,5.63454,0,
1744551,3569766,graveyard,Konran Shoujo Soflan-chan!!(Ph0eNiiXZ),5.63178,0,
2202703,4662085,graveyard,1811's Oni,5.62435,0,
2159553,4581564,graveyard,Ura Oni,5.62329,0,
2042850,4262912,graveyard,YOASOBI - Halzion(nananass),5.62314,0,
1609660,3286642,graveyard,Demetori - The Grimoire of Alice (aHTaoN),5.62304,0,
1360325,2814998,graveyard,Inner Oni,5.61917,0,
901778,1883077,graveyard,This Summer Mistress,5.60879,0,
2180627,4614043,graveyard,AH CHEEKY CHEEKY DRUM DRUM,5.60671,0,
2403689,5449392,graveyard,Gengaozo (153 BPM),5.60366,0,
1232365,2561906,graveyard,Ace - Crazy On Emotion (Challenge) [14] [150],5.5964,0,
367757,806541,graveyard,Yura's Nyarathon,5.59392,0,
2180212,4605293,graveyard,Ura Oni,5.58797,1,
1558951,3184387,graveyard,Ura Oni,5.58623,1,
2315506,4956061,graveyard,[Challenge] THE EARTH / II-L,5.58608,0,
2044241,4372756,pending,_Rise's Peritus,5.58171,0,
1558951,3184386,graveyard,Ura Oni Nerf,5.58105,0,
1490432,3055057,graveyard,170bpm,5.58055,0,
1692709,3458990,graveyard,\\\owo///,5.57988,0,
2336377,5015689,graveyard,Inner Oni (EGTS),5.57972,0,
1954610,4048125,graveyard,Camellia - Clouds in the Blue [A],5.5764,0,
1865460,3837127,graveyard,CATBOYPILLED,5.57371,0,
892766,1866102,graveyard,Stream [1.1x Rate],5.56907,0,
2393499,5199920,graveyard,oni,5.56283,0,
1769783,3624296,graveyard,Ph0eNiiXZ's Ritual,5.56091,0,
1954610,4048133,graveyard,USAO - Try Again [A],5.55967,0,
1925396,3975498,graveyard,Inner Oni,5.55821,0,
2165565,4707660,graveyard,Stream Practice 1.20x // 165.6,5.54634,0,
2290727,4889456,graveyard,Inner Oni,5.54341,0,
2409452,5230730,graveyard,Inner Oni,5.53767,0,
1338323,2772316,graveyard,Stream [1.1x Rate],5.53484,0,
939967,1963243,graveyard,Practice [1.1x Rate],5.5339,0,
2455754,5370000,pending,Inner Oni,5.52975,0,
901778,1883081,graveyard,Sacred Ruin,5.52742,0,
2214047,4691034,graveyard,Oh Phra Jao Man Yai Mak Mak,5.52074,0,
1586173,3239790,graveyard,Stream Slut,5.51972,0,
698207,1478949,graveyard,Oni(Short),5.50988,0,
1353350,2860503,graveyard,Muzukashii,5.5058,0,
2303437,4923456,graveyard,DARK ONI,5.50107,0,
760371,1599192,graveyard,Flower oni,5.49596,0,
2042850,4274762,graveyard,Yorushika - Tada Kimi ni Hare(nananass),5.49512,0,
910583,2445070,graveyard,S T R E A M 2,5.49203,0,
2239844,4760288,graveyard,MASTER,5.48594,0,
2003918,4168609,graveyard,Oni,5.48486,0,
1744551,3567875,graveyard,Starry Sky Parade(CuLacllachan),5.48225,0,
910583,2445071,graveyard,S T R E A M,5.47952,0,
2192623,4638243,graveyard,[--dddk--] prac,5.47858,0,
760371,1599193,graveyard,ino rewolF,5.47488,0,
2187322,4624697,graveyard,2199's Inner Oni,5.46774,0,
1073757,2247312,graveyard,Master,5.4642,0,
2192623,4638256,graveyard,[--kkkd--] prac,5.45981,0,
1972235,4179005,graveyard,KTYN's u-w-u (200bpm),5.45729,0,
2483328,5449377,graveyard,FlyAway (160 BPM),5.45685,0,
2058751,4302968,graveyard,Oni,5.42983,0,
1954610,4048129,graveyard,dj TAKA - True Blue [A],5.42469,0,
1744551,3567876,graveyard,TONDEMO-WONDERZ(Shamirin_mzk),5.42217,0,
814850,1906707,wip,-GN Jr.'s Honesty Oni,5.40893,0,
2386170,5161355,graveyard,oni,5.40675,0,
1266144,2631503,graveyard,not this,5.40503,0,
1266144,2631505,graveyard,this one,5.405,0,
925700,1966760,graveyard,Oni,5.39962,0,
2129696,4478331,graveyard,Inner Oni,5.39434,0,
2216986,4698357,graveyard,supe & ler's City Lights,5.39411,0,
547084,1279898,graveyard,Oni,5.39037,0,
1228933,2759977,wip,lapix // Kill The Beat,5.38995,0,
2529895,5592615,pending,chairless' ONI,5.38782,0,
901778,1883072,graveyard,Riptide,5.38547,0,
1239167,2576321,graveyard,Inner Oni,5.38413,0,
2474030,5540536,graveyard,Inner Oni,5.37978,0,
2116913,4446041,graveyard,Divination Break,5.37961,0,
906383,1891474,graveyard,Taiko Exrta(OD10),5.37957,0,
906383,1891475,graveyard,Taiko Extra,5.37954,0,
1725130,3525716,graveyard,Ph0eNiiXZ & KTYN's Fantasy Collab,5.3775,0,
2257577,4803541,graveyard,Oni,5.36789,0,
892766,1866100,graveyard,Stream [1.05x Rate],5.36649,0,
2192623,4638244,graveyard,[--ddkd--] prac,5.36571,0,
2323741,4980256,graveyard,Dream,5.36036,0,
2182583,4611691,graveyard,Oni,5.34409,0,
1415091,2916523,graveyard,KTYN's Fever Time!,5.34202,0,
1338323,2772314,graveyard,Stream [1.05x Rate],5.34187,0,
2312623,4948262,graveyard,Realize,5.34021,0,
1490432,3055056,graveyard,160bpm,5.33322,0,
2192623,4638257,graveyard,[--kkkk--] prac,5.32927,0,
1084739,2268493,graveyard,Stream Voyage (1/4 Only),5.32831,0,
1014955,2124156,wip,archive.zip,5.32828,0,
2144975,4517859,graveyard,Irreplaceable Existence,5.32751,0,
832282,1751228,graveyard,[10] R.I (About) [Taiko Oni],5.32638,0,
939967,1963241,graveyard,Practice [1.05x Rate],5.32172,0,
2192623,4638255,graveyard,[--kkdk--] prac,5.32082,0,
2192623,4638242,graveyard,[--dddd--] prac,5.31272,0,
2361737,5090667,graveyard,Arjun's Mangan,5.30962,0,
850390,1777964,graveyard,myon,5.29911,0,
1181300,2463138,graveyard,125bpm (Kalafina - Magia),5.28983,0,
1338323,2772313,graveyard,myon,5.28827,0,
2199177,4654086,graveyard,Waribashi's Inner Oni,5.28753,0,
1232365,2561927,graveyard,Ken Blast - The Top (Challenge) [13] [160],5.28711,0,
832282,1744154,graveyard,[9] Seitoku taiko no hi i zuru made hicho (Firce777) [Oni (Tatsujin)],5.28435,0,
432700,932987,graveyard,Romantic,5.28203,0,
832282,1744156,graveyard,[9] Seitoku taiko no hi i zuru made hicho (Firce777) [Oni (Kuruoto)],5.27867,0,
704107,1489535,graveyard,Mofu,5.27599,0,
1566855,3199221,graveyard,NaleYuar's Inner Oni,5.27016,0,
2145700,4532907,graveyard,Oni,5.26808,0,
1232365,2561907,graveyard,Ace - Crazy On Emotion (Hard) [13] [150],5.26681,0,
2032811,4237492,graveyard,Inner Oni,5.26549,0,
2552895,5667443,wip,Oni,5.26225,0,
2192623,4638246,graveyard,[--dkdd--] prac,5.2505,0,
1935651,4000471,graveyard,:fridge:,5.24792,0,
2192623,4638253,graveyard,[--kdkk--] prac,5.24429,0,
2192623,4638249,graveyard,[--dkkk--] prac,5.23584,0,
832282,1743696,graveyard,[10] Linda AI-CUE - Taberuna 2000 (lepidopodus) [Oni],5.23018,0,
1000833,2094830,graveyard,Despair,5.23016,0,
1203946,2880992,graveyard,///Lamery's Inner Oni///,5.22826,0,
2192623,4638250,graveyard,[--kddd--] prac,5.21909,0,
1550520,3168417,graveyard,Brown's Oni(Cychlo Edit),5.19975,0,
2270730,4836585,graveyard,Double Flap Oni,5.19102,0,
1995791,5048222,graveyard,Oni,5.19043,0,
1941383,4015414,graveyard,Boo!,5.1904,0,
435901,939001,graveyard,Oni,5.19005,0,
2036595,4247191,graveyard,Back in Mom's Day (RGTS edit),5.18776,0,
2183212,4613450,graveyard,Master,5.18541,0,
2036595,5090925,graveyard,Back in Mom's Day,5.17138,0,
1842708,3784935,graveyard,Cynply's Oni,5.16984,0,
1437918,2958361,graveyard,Inner Oni,5.16881,0,
2322004,4974951,graveyard,tggd's oni,5.16682,0,
2165565,4707659,graveyard,Stream Practice 1.10x // 151.8,5.16581,0,
2215305,4693774,graveyard,azure,5.15968,0,
2403689,5449391,graveyard,far in the blue sky (148 BPM),5.15966,0,
2192623,4638247,graveyard,[--dkdk--] prac,5.15858,0,
1362430,2844442,graveyard,Lite Oni,5.15527,0,
892766,1866110,graveyard,Stream,5.15524,0,
832282,1743715,graveyard,[9] LindaAI-CUE - Haya Saitama2000 (lepidopodus) [Oni],5.14812,0,
2192623,4638252,graveyard,[--kdkd--] prac,5.14734,0,
2275194,4853135,graveyard,Muzukashii,5.14665,0,
657871,1393408,graveyard,Inner Oni,5.14453,0,
901778,1882825,graveyard,Teekyuu Opening 01-09,5.14432,0,
832282,1743716,graveyard,[9] All in My Heart (Firce777) [Oni],5.1393,0,
2361760,5090684,graveyard,Re:Onion,5.13605,0,
2152054,4534313,graveyard,Oni,5.13128,0,
1181300,2463136,graveyard,115bpm (GUST - Nyamo No Uta),5.12861,0,
2514119,5545741,pending,Inner Oni,5.12686,0,
2315506,4956062,graveyard,[Easy] dandelion / Asari,5.12321,0,
1014955,2124154,wip,Absurd Gaff,5.11983,0,
832282,1748864,graveyard,[10] blessed-bouquet-buskers (About) [Taiko Oni],5.1196,0,
1338323,2772323,graveyard,Stream,5.11902,0,
1583033,3236113,graveyard,Oni,5.11796,0,
939967,1963250,graveyard,Practice,5.11312,0,
2000777,4160062,graveyard,Inner Oni,5.11215,0,
2192623,4638248,graveyard,[--dkkd--] prac,5.08773,0,
832282,1744155,graveyard,[9] parau - Oozora to Taiko no Odori (Firce777) [Oni],5.07732,0,
2192623,4638251,graveyard,[--kddk--] prac,5.06956,0,
1014955,2124158,wip,Chocolate Planet,5.06577,0,
2215305,4694014,graveyard,azure v2,5.06524,0,
1466394,3221515,graveyard,xx (Jailed),5.0646,0,
329359,730113,graveyard,Home's oni,5.06426,0,
2308485,4938103,graveyard,"Motteke! Sailor Fuku (TV Size) [1,2,3]",5.0625,0,
1847254,3794685,graveyard,Nanahira's house,5.06012,0,
2362678,5242541,graveyard,Oni,5.03879,0,
1696391,3466038,graveyard,Muzukashii,5.0334,0,
1921552,4004902,graveyard,PA PAPUS COMO TU :v,5.02337,0,
1181300,2463137,graveyard,120bpm (Lizz Robinett - Hide And Seek),5.02087,0,
832282,1753061,graveyard,(10) mitsusegawaranbu (About) [Taiko Ura],5.01514,0,
901778,1883075,graveyard,Gabriel DropKick,5.00811,0,
2012529,4194725,graveyard,D3kuu's Oni,4.9969,0,
2388381,5168451,graveyard,Inner Oni,4.99028,0,
2192623,4638245,graveyard,[--ddkk--] prac,4.98814,0,
2192623,4638254,graveyard,[--kkdd--] prac,4.98458,0,
1852810,3807066,graveyard,Angelic Oni,4.98175,0,
2144941,4517787,wip,False Life,4.97682,0,
1014955,2124161,wip,Hanasaku Saikyou Legend Days,4.97486,0,
2290727,4889458,graveyard,Oni,4.97333,0,
1549051,3167259,graveyard,Inner Oni,4.97078,0,
2332215,5470001,graveyard,VAND3ST // Black Zone,4.97052,0,
2093750,4389801,graveyard,offhand training for dummies,4.96952,0,
1941383,5090651,graveyard,Boo! (RGTS edit),4.95548,0,
2183411,4613826,graveyard,Oni,4.95029,0,
2191052,4634376,graveyard,Quorum's Oni,4.94753,0,
2277140,4852905,graveyard,Inner Oni,4.93476,0,
2332215,5021910,graveyard,cYsmix // The Ballad of a Mindless Girl,4.92487,0,
2284587,4886116,graveyard,Oni,4.90723,0,
1408669,4335580,graveyard,CNTS edit.,4.90703,0,
1408669,2904459,graveyard,>o<,4.90555,0,
1408669,3016602,graveyard,>o<(GTS edit),4.90509,0,
2159335,4598773,graveyard,koul's Oni,4.89953,0,
974568,2041673,graveyard,Oni,4.88088,0,
2170055,4614341,graveyard,Oni,4.87919,0,
1014955,2124162,wip,Ha-Tenya,4.87224,0,
832282,1744152,graveyard,[10] Hisui - SORA-VII shigunasuu~oru (Firce777) [Oni],4.86449,0,
401763,873837,graveyard,Taiko Collab,4.86252,0,
1125379,2351389,graveyard,Inner Oni,4.85952,0,
2187322,4624698,graveyard,Briesmas' Oni,4.85845,0,
910583,1900120,graveyard,DDDK,4.85427,0,
910583,1900125,graveyard,KKKD,4.85427,0,
907241,1893144,graveyard,Insane,4.8488,0,
1782462,3933123,graveyard,Cynp-zy's Oni,4.84125,0,
562553,1189306,graveyard,Oni,4.83431,0,
2327799,5552990,graveyard,Oni,4.82612,0,
1343055,2781901,graveyard,Inner Oni,4.82372,0,
1500977,3075693,graveyard,KTYN's Inner Oni,4.8233,0,
1877942,4471565,graveyard,Pressure,4.8225,0,
1239167,2623660,graveyard,Inner Oni (GTS edit),4.81092,0,
1877942,3865686,graveyard,Pressure (TFT edit),4.80908,0,
1810221,3751030,graveyard,ONI,4.80807,0,
1239167,5090843,graveyard,Inner Oni (GTS edit part 2 (RGTS2025)),4.8063,0,
910583,1900132,graveyard,Stream - DKKK KDDD,4.79687,0,
1500977,3075694,graveyard,namahame,4.79248,0,
1961615,4065497,graveyard,inner,4.78826,0,
1972235,4179006,graveyard,KTYN's u-w-u,4.78626,0,
832282,1753064,graveyard,[8] tenbin za kyuko yoru wo iku (About) [Taiko Oni],4.78416,0,
1887736,4323307,graveyard,Oni,4.7822,0,
2000027,4157897,graveyard,Oni,4.7817,0,
2202703,4662090,graveyard,Zeth's Muzukashii,4.78061,0,
1819169,3732637,graveyard,Hitsounds,4.7805,0,
910583,1900129,graveyard,Stream - DKDD KDKK,4.7792,0,
910583,1900126,graveyard,Stream - DDDK KKKD,4.77816,0,
1239167,2587694,graveyard,Inner Oni (nerfed),4.77419,0,
1221951,2541710,graveyard,Oni,4.77344,0,
2165565,4568313,graveyard,Stream Practice // 138,4.77135,0,
1014955,2124170,wip,Ren-chon no Drum 'n' Bass,4.76557,0,
2063096,5397715,graveyard,Inner Oni,4.76539,0,
2272363,4840546,graveyard,Oni,4.76267,0,
910583,1900130,graveyard,Stream - DKDK KDKD,4.75229,0,
2016436,4198092,graveyard,Oni,4.74957,0,
2227513,4725630,graveyard,Inner Oni,4.74689,0,
832282,1751234,graveyard,[9] gekiun! nana fukku happi kuru,4.74679,0,
910583,1900131,graveyard,Stream - DKKD KDDK,4.73823,0,
910583,1900123,graveyard,DKKK,4.73705,0,
910583,1900124,graveyard,KDDD,4.73705,0,
2042850,4262911,graveyard,Taneda Risa - Wareta Ringo(nananass),4.73058,0,
832282,1751772,graveyard,[9] Heaven's Rider (About) [Taiko Oni],4.72958,0,
1181300,2463134,graveyard,105bpm (Team Grimoire - C18H27NO3),4.72939,0,
2140900,4586598,graveyard,oni,4.71999,0,
910583,1900127,graveyard,Stream - DDKD KKDK,4.71995,0,
2402522,5210539,graveyard,Bakushin Stream,4.70274,0,
2144941,5675752,wip,False Life - IDTS EDIT -,4.69664,0,
1014955,2124169,wip,On the FM,4.69333,0,
2032811,4237469,graveyard,Oni,4.67761,0,
2483328,5449387,graveyard,Vend (128 BPM),4.66388,0,
910583,1900128,graveyard,Stream - DDKK KKDD,4.65447,0,
1181300,2463135,graveyard,"110bpm (t+pazolite - to Luv me, I xxx for u. (reprise))",4.65168,0,
1014955,2124173,wip,The Asterisk War,4.65055,0,
2529480,5592987,pending,EXPERT,4.63534,0,
832282,1743713,graveyard,[9] a_hisa - Rin (Firce777) [Oni],4.62896,0,
1961615,5400616,graveyard,inner -seatc2edit-,4.62359,0,
1670252,4000493,graveyard,oni,4.60334,0,
832282,1743714,graveyard,[8] Fukuyama Saori - Kuon no Yoru (lepidopodus) [Oni],4.59389,0,
2000422,4326883,graveyard,Oni,4.58912,0,
2116913,4448092,graveyard,Morcooooooo's Inner Oni,4.58758,0,
2348027,5050800,graveyard,Oni,4.58698,0,
2148499,4525856,graveyard,Demon,4.58286,0,
1810221,3751029,graveyard,MUZUKASHII,4.57483,0,
1181300,2463133,graveyard,100bpm (Helblinde - Heaven's Fall),4.56301,0,
832282,1743697,graveyard,[8] Takamitsu Yoko - Pastel Dream (lepidopodus) [Oni],4.55401,0,
2058751,4302966,graveyard,Muzukashii,4.54527,0,
2205304,4681858,graveyard,zblader's Stray Oni,4.52767,0,
2097771,4399836,graveyard,Delightful Oni,4.52594,0,
2474030,5511926,graveyard,Oni,4.52341,0,
832282,1751233,graveyard,[9] bokyaku no tirunanogu (About) [Taiko Oni],4.52298,0,
2000777,4220314,graveyard,antigen's Oni,4.52186,0,
1132860,2379085,graveyard,Oni,4.52171,0,
1916310,4047353,graveyard,Oni,4.50817,0,
1014955,2124168,wip,Nanatsu Issenzakura,4.48567,0,
1502041,3143154,graveyard,Yuemiao's Oni,4.48338,0,
2257577,4803600,graveyard,Muzukashii,4.4781,0,
2310510,5234768,graveyard,Oni,4.47132,0,
1995791,5048225,graveyard,Muzukashii,4.47104,0,
2409452,5231772,graveyard,Oni,4.44818,0,
1848111,3893525,graveyard,Optimus Tie's Inner Oni,4.43623,0,
2483328,5449386,graveyard,Tori no Uta (122 BPM),4.4332,0,
326018,724019,graveyard,Inner Oni,4.43144,0,
2003918,4185245,graveyard,Yukaz's Muzukashii,4.40977,0,
2552895,5668806,wip,Muzukashii,4.40549,0,
1014955,2124171,wip,Salvage,4.39278,0,
960945,2491869,graveyard,Oni,4.38615,0,
910583,2441271,graveyard,DDKD - KKDK,4.38602,0,
2063096,4314801,graveyard,Oni,4.37902,0,
1476903,3067281,graveyard,Oni,4.3774,0,
2239844,4760286,graveyard,Expert,4.36414,0,
951022,2193622,graveyard,MUZukashii,4.36013,0,
495246,1056186,graveyard,Marathon,4.32989,0,
495246,1525167,graveyard,Nardo,4.31416,0,
1014955,2124175,wip,TSU.BA.SA,4.30222,0,
1014955,2124155,wip,Alteration,4.30132,0,
1014955,2124165,wip,Kuraki Sekai no Doukoku,4.29649,0,
936826,1957014,graveyard,kagi×kani collab,4.28194,0,
832282,1744153,graveyard,[9] Hisui - Tengubayashi (Firce777) [Oni],4.2793,0,
1335988,2767744,graveyard,ETERNITY,4.26886,0,
1014955,2124160,wip,Hallelujah Essaim,4.2576,0,
2304192,4925450,graveyard,ONI!? [WIP],4.25334,0,
1744551,3567871,graveyard,Kakinchu no Uta -More Charin Ver.-(KTYN),4.24461,0,
906383,1892896,graveyard,Oni(OD10),4.24147,0,
906383,1892721,graveyard,Oni,4.24085,0,
2340140,5033210,graveyard,MUZUKASHII,4.24016,0,
925700,1966652,graveyard,Muzukashii,4.23143,0,
2514119,5545742,pending,Oni,4.22369,0,
2322004,4974946,graveyard,ectomic's muzukashii,4.21282,0,
2199177,4654083,graveyard,Oni,4.2084,0,
1014955,2124167,wip,Marigold,4.19431,0,
2361737,5090645,graveyard,iRedi's Oni,4.17228,0,
1014955,2124166,wip,Maple Love,4.15977,0,
910583,2441272,graveyard,DKDD - KDKK,4.14982,0,
2133152,5080759,graveyard,RGTS,4.14554,0,
2403689,5449397,graveyard,Keishou no Uta (118 BPM),4.14377,0,
2159553,4553333,graveyard,Inner Oni,4.13793,0,
2191052,4634375,graveyard,Muzukashii,4.13279,0,
495246,1525168,graveyard,Prophecy,4.12233,0,
495246,1525169,graveyard,Surono,4.10762,0,
2032108,4235716,graveyard,:skull:,4.10698,0,
2152054,4829902,graveyard,Muzukashii,4.1038,0,
2000027,4157896,graveyard,Muzukashii,4.09222,0,
725250,1531339,graveyard,Nostalgia,4.08784,0,
2187322,4624700,graveyard,Muzukashii,4.08548,0,
910583,1900121,graveyard,DDKK - KKDD,4.08493,0,
832282,1743694,graveyard,[9] hiyama - Tsukikage SASURAI (lepidopodus) [Oni (Ura)],4.08191,0,
1744551,3567872,graveyard,La La Meltic StAr(noraneko414),4.07453,0,
1014955,2124174,wip,Tomadoi Recipe,4.07412,0,
1758522,3598831,graveyard,Oni,4.06362,0,
1203946,2507042,graveyard,///Oni///,4.05665,0,
1181300,2463140,graveyard,95bpm (toby fox - Finale),4.04626,0,
2159335,4598774,graveyard,ZTH's Muzukashii,4.0384,0,
2393499,5198210,graveyard,muzukashii,4.03805,0,
2000704,4162380,graveyard,ZQY's Lite Oni,4.03683,0,
1502041,3085851,graveyard,albionshallah's Muzukashii,4.02273,0,
1014955,2124177,wip,Wagamama MIRROR HEART,4.01836,0,
2529895,5599160,pending,Noah's MUZUKASHII,4.01756,0,
1996249,4148828,graveyard,Oni,4.01749,0,
2455754,5371589,pending,Oni,4.01171,0,
2228267,4730903,graveyard,SKEY'S ONI,4.0086,0,
2000422,4326837,graveyard,Lenkon's Muzukashii,4.0023,0,
832282,1753063,graveyard,[8] kagayaki wo motomete (About) [Taiko Oni],3.99748,0,
2239844,4760283,graveyard,Advanced,3.99517,0,
1014955,2124172,wip,Shinsaku no Shiawase wa Kochira!,3.9831,0,
1014955,2124157,wip,Chikatto Chika Chika,3.98066,0,
1014955,2124153,wip,100% Magical Star,3.97379,0,
832282,1751775,graveyard,[8] houkago mazisyan (About) [Taiko Oni],3.95052,0,
2116913,4445632,graveyard,Muzukashii,3.94376,0,
832282,1751232,graveyard,[8] Konamono (About) [Taiko Oni],3.9434,0,
910583,1900122,graveyard,DKKD - KDDK,3.94183,0,
1437918,2958769,graveyard,Oni,3.94052,0,
1670252,4563046,graveyard,muzukashii,3.93645,0,
1388989,2870403,graveyard,Oni,3.92936,0,
2044241,4372915,pending,Hivie's Insanus,3.92406,0,
2284587,4989237,graveyard,Muzukashii,3.91514,0,
1014955,2124164,wip,Koi no Hime Hime Pettanko,3.89162,0,
1014955,2124163,wip,Ikenai Borderline,3.88973,0,
832282,1753065,graveyard,[9] mahojin - samon deruta (About) [Taiko Oni],3.8878,0,
2032108,4235715,graveyard,:skull: v2,3.86666,0,
2483328,5449382,graveyard,In The Garden (112 BPM),3.856,0,
2205304,4681857,graveyard,Stray light oni,3.85,0,
2402363,5210075,graveyard,HD under TaikoMom's Moonlight,3.83864,0,
2402363,5210074,graveyard,Chasing the Moonlight,3.8383,0,
1692209,3538830,graveyard,b/l/a/c/k/s/o/n/i,3.83607,0,
1996249,4148827,graveyard,Oni (IGTS edit),3.82484,0,
1335988,2785585,graveyard,Kappu's FUTURE,3.80652,0,
2016436,4198265,graveyard,Muzukashii,3.77642,0,
2275194,4853134,graveyard,Futsuu,3.7647,0,
1696391,3466036,graveyard,Futsuu,3.74983,0,
2529480,5594873,pending,HARD,3.74425,0,
2097771,4401364,graveyard,Oni,3.73747,0,
2148499,4525860,graveyard,Insane,3.7333,0,
1961615,4065498,graveyard,oni,3.72687,0,
1181300,2463139,graveyard,90bpm (Memme - Force of RA,3.7198,0,
1014955,2124178,wip,Yuujou Pop,3.71639,0,
547084,1254685,graveyard,myster's Muzukashii,3.71327,0,
832282,1751774,graveyard,[6] Time Traveler (About) [Taiko Oni],3.71003,0,
2277140,4852908,graveyard,Oni,3.70403,0,
2144941,4517791,wip,Oni,3.70332,0,
1432715,2948653,graveyard,OMANEPEMEUM,3.70217,0,
1813613,3720615,graveyard,Inner Oni,3.69169,0,
832282,1744151,graveyard,[8] Ancraft - Choco Chiptune. (Firce777) [Oni],3.68996,0,
2361737,5478957,graveyard,cdh's Muzukashii,3.66428,0,
2483328,5449383,graveyard,Phantasmal Woods (102 BPM),3.66114,0,
2159553,4553337,graveyard,Oni,3.65889,0,
1014955,2124159,wip,DAYS of DASH,3.64659,0,
1476903,3070462,graveyard,Muzukashii,3.63158,0,
